,algorithm_name,dataset,anomaly_type,noise_type,labeled_anomaly_ratio,noise_ratio,apply_data_scaling,scaler,apply_data_rebalancing,rebalance_pipeline,apply_missing_data_filling,fill_algorithm,apply_dimensionality_reduction,dimensinality_reduction_algorithm,roc_auc,recall,precision,accuracy,f1-score,exception
53,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.5,0.9,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.5062,0.0875,0.4375,0.59,0.1458,
54,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.5,1.0,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.4785,0.0909,0.3478,0.525,0.1441,
55,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.0,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.7481,0.5714,0.3636,0.9,0.4444,
56,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.1,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.6542,0.3684,0.3889,0.8861,0.3784,
57,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.2,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.5365,0.1538,0.2222,0.8191,0.1818,
58,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.3,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.5501,0.2051,0.32,0.7612,0.25,
59,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.4,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.5322,0.1404,0.4211,0.703,0.2105,
60,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.5,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.534,0.1791,0.4444,0.6535,0.2553,
61,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.6,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.4966,0.0405,0.3333,0.6169,0.0723,
62,LocalOutlierFactor,1_ALOI,AnomalyType.LOCAL,NoiseType.LABEL_ERROR,0.6,0.7,True,MinMaxScaler(),False,"<bound method Pipeline.get_params of Pipeline(steps=[('u', RandomUnderSampler(sampling_strategy=0.3))])>",False,Zero,False,PCA,0.5157,0.1176,0.5,0.5771,0.1905,
